"Kod";"Nazwa";"Rodzaje obiektow";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2006";64.52;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2007";74.19;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2008";74.19;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2009";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2010";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2011";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2012";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2013";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2014";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2015";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2016";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2017";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2018";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2019";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2020";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2021";;"%";""
1800000;"PODKARPACKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2022";;"%";""
1800000;"PODKARPACKIE";"hostele";"2002";;"%";""
1800000;"PODKARPACKIE";"hostele";"2003";;"%";""
1800000;"PODKARPACKIE";"hostele";"2004";;"%";""
1800000;"PODKARPACKIE";"hostele";"2005";;"%";""
1800000;"PODKARPACKIE";"hostele";"2006";;"%";""
1800000;"PODKARPACKIE";"hostele";"2007";;"%";""
1800000;"PODKARPACKIE";"hostele";"2008";;"%";""
1800000;"PODKARPACKIE";"hostele";"2009";7.10;"%";""
1800000;"PODKARPACKIE";"hostele";"2010";12.62;"%";""
1800000;"PODKARPACKIE";"hostele";"2011";20.1;"%";""
1800000;"PODKARPACKIE";"hostele";"2012";14.7;"%";""
1800000;"PODKARPACKIE";"hostele";"2013";16.8;"%";""
1800000;"PODKARPACKIE";"hostele";"2014";16.2;"%";""
1800000;"PODKARPACKIE";"hostele";"2015";14.0;"%";""
1800000;"PODKARPACKIE";"hostele";"2016";25.8;"%";""
1800000;"PODKARPACKIE";"hostele";"2017";33.2;"%";""
1800000;"PODKARPACKIE";"hostele";"2018";15.1;"%";""
1800000;"PODKARPACKIE";"hostele";"2019";13.5;"%";""
1800000;"PODKARPACKIE";"hostele";"2020";10.3;"%";""
1800000;"PODKARPACKIE";"hostele";"2021";14.1;"%";""
1800000;"PODKARPACKIE";"hostele";"2022";21.7;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2002";12.60;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2003";;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2004";;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2005";;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2006";;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2007";;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2008";;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2009";;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2010";;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2011";;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2012";17.4;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2013";13.5;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2014";13.0;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2015";12.8;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2016";14.3;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2017";17.1;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2018";17.8;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2019";17.3;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2020";22.0;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2021";20.8;"%";""
1800000;"PODKARPACKIE";"kwatery agroturystyczne";"2022";15.3;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2002";93.40;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2003";74.20;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2004";86.39;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2005";77.59;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2006";67.20;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2007";74.29;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2008";74.99;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2009";74.88;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2010";68.51;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2011";68.7;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2012";74.8;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2013";72.8;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2014";72.2;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2015";79.2;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2016";77.0;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2017";79.9;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2018";82.9;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2019";82.5;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2020";59.7;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2021";65.4;"%";""
1800000;"PODKARPACKIE";"zakłady uzdrowiskowe";"2022";73.7;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2002";22.20;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2003";22.90;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2004";20.19;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2005";24.65;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2006";26.78;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2007";26.60;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2008";26.69;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2009";26.75;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2010";23.60;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2011";22.4;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2012";18.5;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2013";17.5;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2014";19.0;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2015";22.1;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2016";23.0;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2017";25.6;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2018";28.6;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2019";29.4;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2020";21.8;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2021";27.6;"%";""
1800000;"PODKARPACKIE";"pozostałe obiekty niesklasyfikowane";"2022";29.5;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2002";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2003";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2004";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2005";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2006";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2007";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2008";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2009";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2010";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2011";;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2012";23.2;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2013";22.9;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2014";22.6;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2015";23.1;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2016";24.4;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2017";22.5;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2018";22.9;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2019";23.8;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2020";20.8;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2021";22.5;"%";""
1800000;"PODKARPACKIE";"pokoje gościnne";"2022";19.9;"%";""
2000000;"PODLASKIE";"ogółem";"2002";28.10;"%";""
2000000;"PODLASKIE";"ogółem";"2003";27.80;"%";""
2000000;"PODLASKIE";"ogółem";"2004";30.00;"%";""
2000000;"PODLASKIE";"ogółem";"2005";31.13;"%";""
2000000;"PODLASKIE";"ogółem";"2006";32.40;"%";""
2000000;"PODLASKIE";"ogółem";"2007";35.45;"%";""
2000000;"PODLASKIE";"ogółem";"2008";33.46;"%";""
2000000;"PODLASKIE";"ogółem";"2009";29.07;"%";""
2000000;"PODLASKIE";"ogółem";"2010";29.36;"%";""
2000000;"PODLASKIE";"ogółem";"2011";30.1;"%";""
2000000;"PODLASKIE";"ogółem";"2012";29.2;"%";""
2000000;"PODLASKIE";"ogółem";"2013";29.0;"%";""
2000000;"PODLASKIE";"ogółem";"2014";28.9;"%";""
2000000;"PODLASKIE";"ogółem";"2015";30.0;"%";""
2000000;"PODLASKIE";"ogółem";"2016";29.2;"%";""
2000000;"PODLASKIE";"ogółem";"2017";30.4;"%";""
2000000;"PODLASKIE";"ogółem";"2018";29.2;"%";""
2000000;"PODLASKIE";"ogółem";"2019";30.6;"%";""
2000000;"PODLASKIE";"ogółem";"2020";22.1;"%";""
2000000;"PODLASKIE";"ogółem";"2021";27.8;"%";""
2000000;"PODLASKIE";"ogółem";"2022";32.8;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2002";28.00;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2003";30.20;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2004";33.03;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2005";34.12;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2006";36.49;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2007";42.15;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2008";36.06;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2009";32.58;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2010";29.87;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2011";30.5;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2012";30.8;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2013";31.3;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2014";31.0;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2015";31.6;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2016";31.3;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2017";33.0;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2018";31.8;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2019";33.4;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2020";22.3;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2021";29.2;"%";""
2000000;"PODLASKIE";"obiekty hotelowe razem";"2022";36.0;"%";""
2000000;"PODLASKIE";"hotele";"2002";26.40;"%";""
2000000;"PODLASKIE";"hotele";"2003";29.30;"%";""
2000000;"PODLASKIE";"hotele";"2004";33.23;"%";""
2000000;"PODLASKIE";"hotele";"2005";34.38;"%";""
2000000;"PODLASKIE";"hotele";"2006";38.04;"%";""
2000000;"PODLASKIE";"hotele";"2007";45.64;"%";""
2000000;"PODLASKIE";"hotele";"2008";39.91;"%";""
2000000;"PODLASKIE";"hotele";"2009";36.96;"%";""
2000000;"PODLASKIE";"hotele";"2010";34.72;"%";""
2000000;"PODLASKIE";"hotele";"2011";35.2;"%";""
2000000;"PODLASKIE";"hotele";"2012";35.5;"%";""
2000000;"PODLASKIE";"hotele";"2013";34.4;"%";""
2000000;"PODLASKIE";"hotele";"2014";35.0;"%";""
2000000;"PODLASKIE";"hotele";"2015";35.4;"%";""
2000000;"PODLASKIE";"hotele";"2016";35.0;"%";""
2000000;"PODLASKIE";"hotele";"2017";36.3;"%";""
2000000;"PODLASKIE";"hotele";"2018";34.5;"%";""
2000000;"PODLASKIE";"hotele";"2019";36.1;"%";""
2000000;"PODLASKIE";"hotele";"2020";23.7;"%";""
2000000;"PODLASKIE";"hotele";"2021";32.6;"%";""
2000000;"PODLASKIE";"hotele";"2022";40.3;"%";""
2000000;"PODLASKIE";"motele";"2002";65.80;"%";""
2000000;"PODLASKIE";"motele";"2003";51.90;"%";""
2000000;"PODLASKIE";"motele";"2004";55.50;"%";""
2000000;"PODLASKIE";"motele";"2005";68.09;"%";""
2000000;"PODLASKIE";"motele";"2006";57.02;"%";""
2000000;"PODLASKIE";"motele";"2007";61.40;"%";""
2000000;"PODLASKIE";"motele";"2008";67.65;"%";""
2000000;"PODLASKIE";"motele";"2009";64.76;"%";""
2000000;"PODLASKIE";"motele";"2010";54.12;"%";""
2000000;"PODLASKIE";"motele";"2011";43.6;"%";""
2000000;"PODLASKIE";"motele";"2012";30.4;"%";""
2000000;"PODLASKIE";"motele";"2013";28.5;"%";""
2000000;"PODLASKIE";"motele";"2014";22.8;"%";""
2000000;"PODLASKIE";"motele";"2015";22.1;"%";""
2000000;"PODLASKIE";"motele";"2016";25.4;"%";""
2000000;"PODLASKIE";"motele";"2017";30.3;"%";""
2000000;"PODLASKIE";"motele";"2018";27.1;"%";""
2000000;"PODLASKIE";"motele";"2019";26.9;"%";""
2000000;"PODLASKIE";"motele";"2020";22.6;"%";""
2000000;"PODLASKIE";"motele";"2021";24.5;"%";""
2000000;"PODLASKIE";"motele";"2022";33.5;"%";""
2000000;"PODLASKIE";"pensjonaty";"2002";28.40;"%";""
2000000;"PODLASKIE";"pensjonaty";"2003";28.40;"%";""
2000000;"PODLASKIE";"pensjonaty";"2004";22.56;"%";""
2000000;"PODLASKIE";"pensjonaty";"2005";18.37;"%";""
2000000;"PODLASKIE";"pensjonaty";"2006";14.44;"%";""
2000000;"PODLASKIE";"pensjonaty";"2007";20.02;"%";""
2000000;"PODLASKIE";"pensjonaty";"2008";20.25;"%";""
2000000;"PODLASKIE";"pensjonaty";"2009";17.27;"%";""
2000000;"PODLASKIE";"pensjonaty";"2010";16.83;"%";""
2000000;"PODLASKIE";"pensjonaty";"2011";18.2;"%";""
2000000;"PODLASKIE";"pensjonaty";"2012";20.7;"%";""
2000000;"PODLASKIE";"pensjonaty";"2013";21.7;"%";""
2000000;"PODLASKIE";"pensjonaty";"2014";22.0;"%";""
2000000;"PODLASKIE";"pensjonaty";"2015";21.0;"%";""
2000000;"PODLASKIE";"pensjonaty";"2016";23.4;"%";""
2000000;"PODLASKIE";"pensjonaty";"2017";28.7;"%";""
2000000;"PODLASKIE";"pensjonaty";"2018";24.8;"%";""
2000000;"PODLASKIE";"pensjonaty";"2019";26.9;"%";""
2000000;"PODLASKIE";"pensjonaty";"2020";23.2;"%";""
2000000;"PODLASKIE";"pensjonaty";"2021";19.3;"%";""
2000000;"PODLASKIE";"pensjonaty";"2022";25.8;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2002";;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2003";;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2004";31.86;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2005";33.71;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2006";34.48;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2007";34.95;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2008";30.04;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2009";26.38;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2010";23.33;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2011";23.8;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2012";23.9;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2013";26.2;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2014";24.9;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2015";26.0;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2016";23.6;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2017";24.7;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2018";25.6;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2019";26.7;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2020";17.6;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2021";20.3;"%";""
2000000;"PODLASKIE";"inne obiekty hotelowe";"2022";22.5;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2002";28.20;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2003";26.60;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2004";28.31;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2005";29.12;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2006";29.63;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2007";30.70;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2008";31.00;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2009";26.09;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2010";28.79;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2011";29.4;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2012";27.2;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2013";25.8;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2014";25.8;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2015";27.9;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2016";26.1;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2017";26.6;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2018";25.6;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2019";26.7;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2020";21.8;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2021";25.3;"%";""
2000000;"PODLASKIE";"pozostałe obiekty razem";"2022";27.5;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2002";24.50;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2003";25.50;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2004";22.51;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2005";23.68;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2006";24.32;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2007";35.24;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2008";34.14;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2009";27.91;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2010";43.71;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2011";45.9;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2012";46.5;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2013";54.1;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2014";20.2;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2015";29.1;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2016";27.2;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2017";37.7;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2018";33.0;"%";""
2000000;"PODLASKIE";"domy wycieczkowe";"2019";0.0;"%";"x"
2000000;"PODLASKIE";"domy wycieczkowe";"2020";0.0;"%";"x"
2000000;"PODLASKIE";"domy wycieczkowe";"2021";0.0;"%";"x"
2000000;"PODLASKIE";"domy wycieczkowe";"2022";11.2;"%";""
2000000;"PODLASKIE";"schroniska";"2002";7.20;"%";""
2000000;"PODLASKIE";"schroniska";"2003";9.30;"%";""
2000000;"PODLASKIE";"schroniska";"2004";6.30;"%";""
2000000;"PODLASKIE";"schroniska";"2005";8.52;"%";""
2000000;"PODLASKIE";"schroniska";"2006";4.28;"%";""
2000000;"PODLASKIE";"schroniska";"2007";7.55;"%";""
2000000;"PODLASKIE";"schroniska";"2008";6.06;"%";""
2000000;"PODLASKIE";"schroniska";"2009";14.48;"%";""
2000000;"PODLASKIE";"schroniska";"2010";12.45;"%";""
2000000;"PODLASKIE";"schroniska";"2011";4.7;"%";""
2000000;"PODLASKIE";"schroniska";"2012";8.0;"%";""
2000000;"PODLASKIE";"schroniska";"2013";5.6;"%";""
2000000;"PODLASKIE";"schroniska";"2014";22.7;"%";""
2000000;"PODLASKIE";"schroniska";"2015";18.2;"%";""
2000000;"PODLASKIE";"schroniska";"2016";24.6;"%";""
2000000;"PODLASKIE";"schroniska";"2017";23.9;"%";""
2000000;"PODLASKIE";"schroniska";"2018";9.5;"%";""
2000000;"PODLASKIE";"schroniska";"2019";0.0;"%";"x"
2000000;"PODLASKIE";"schroniska";"2020";0.0;"%";"x"
2000000;"PODLASKIE";"schroniska";"2021";0.0;"%";""
2000000;"PODLASKIE";"schroniska";"2022";0.0;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2002";24.90;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2003";24.60;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2004";28.70;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2005";27.62;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2006";24.37;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2007";23.50;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2008";23.27;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2009";30.17;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2010";30.83;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2011";29.2;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2012";26.5;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2013";29.8;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2014";31.1;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2015";33.0;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2016";35.1;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2017";34.1;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2018";32.9;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2019";34.0;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2020";12.9;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2021";25.0;"%";""
2000000;"PODLASKIE";"schroniska młodzieżowe";"2022";28.7;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2002";;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2003";;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2004";0.00;"%";"x"
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2005";13.67;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2006";5.45;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2007";18.84;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2008";29.80;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2009";18.05;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2010";15.01;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2011";10.3;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2012";7.6;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2013";6.7;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2014";5.3;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2015";18.0;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2016";14.4;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2017";15.7;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2018";6.8;"%";""
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2019";0.0;"%";"x"
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2020";0.0;"%";"x"
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2021";0.0;"%";"x"
2000000;"PODLASKIE";"szkolne schroniska młodzieżowe";"2022";0.1;"%";""
2000000;"PODLASKIE";"ośrodki wczasowe";"2002";40.10;"%";""
2000000;"PODLASKIE";"ośrodki wczasowe";"2003";41.00;"%";""
2000000;"PODLASKIE";"ośrodki wczasowe";"2004";41.15;"%";""
2000000;"PODLASKIE";"ośrodki wczasowe";"2005";42.12;"%";""
2000000;"PODLASKIE";"ośrodki wczasowe";"2006";41.02;"%";""
2000000;"PODLASKIE";"ośrodki wczasowe";"2007";38.25;"%";""
